client_id,dataset,client,cluster_id,evaluation_split,model_source,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
KFall::SA09,KFall,SA09,1,local_val,last_round_local_fit,390,0.9420209828823854,0.9499442506903839,0.9174067495559503,0.8785900783289817,0.9824817518248176,0.9276361130254996,0.08259325044404973,0.017518248175182483,0.9889104251208982,0.9618382850154276
KFall::SA29,KFall,SA29,1,local_val,last_round_local_fit,538,0.9690553745928339,0.9709625024969799,0.9502982107355865,0.9431171786120591,0.9916267942583732,0.9667638483965014,0.04970178926441352,0.008373205741626795,0.9857993189190217,0.9508548349351
KFall::SA08,KFall,SA08,1,local_val,last_round_local_fit,433,0.9606173496540713,0.9675197471954815,0.9460112812248187,0.9040114613180515,0.9890282131661442,0.9446107784431138,0.053988718775181306,0.0109717868338558,0.9788786472634315,0.9207950566557712
UpFall::S06,UpFall,S06,2,local_val,last_round_local_fit,331,0.9553072625698324,0.9184658637104246,0.9696750902527076,0.8235294117647058,0.8672566371681416,0.8448275862068966,0.03032490974729242,0.13274336283185842,0.9858694610395835,0.9181776556642909
UpFall::S17,UpFall,S17,0,local_val,last_round_local_fit,531,0.967445152158528,0.9469409282700422,0.9772151898734177,0.885593220338983,0.9166666666666666,0.9008620689655172,0.02278481012658228,0.08333333333333333,0.9892664149826043,0.896654218010228
KFall::SA25,KFall,SA25,1,local_val,last_round_local_fit,461,0.9249217935349322,0.929671596224253,0.8850141376060321,0.8725182863113897,0.9743290548424738,0.9206174200661521,0.11498586239396795,0.025670945157526253,0.9407347815902085,0.8695406718366278
KFall::SA06,KFall,SA06,1,local_val,last_round_local_fit,482,0.9157336476134355,0.9264288906353536,0.8923766816143498,0.8232695139911634,0.9604810996563574,0.8865979381443299,0.10762331838565023,0.03951890034364261,0.9499452945618172,0.8584136329733693
UpFall::S01,UpFall,S01,0,local_val,last_round_local_fit,273,0.9477791116446579,0.9357491434658682,0.9512855209742895,0.7061224489795919,0.9202127659574468,0.7990762124711316,0.04871447902571042,0.0797872340425532,0.9785146690467279,0.8175685400259132
UpFall::S08,UpFall,S08,2,local_val,last_round_local_fit,311,0.9035971223021583,0.8958702908917502,0.9072961373390558,0.6482084690553745,0.8844444444444445,0.7481203007518797,0.0927038626609442,0.11555555555555555,0.9455679542203147,0.8030345431449075
UpFall::S12,UpFall,S12,2,local_val,last_round_local_fit,473,0.9195637355146558,0.8426548955520818,0.9540322580645161,0.7443946188340808,0.7312775330396476,0.7377777777777778,0.04596774193548387,0.2687224669603524,0.9420314054284498,0.7395818634180109
UpFall::S09,UpFall,S09,2,local_val,last_round_local_fit,531,0.872959545777147,0.8632361218602688,0.8781115879828326,0.5931232091690545,0.8483606557377049,0.6981450252951096,0.12188841201716738,0.15163934426229508,0.9286568634348836,0.7148789407266464
UpFall::S13,UpFall,S13,0,local_val,last_round_local_fit,371,0.8182397959183674,0.87072059121064,0.7994121969140338,0.4166666666666667,0.9420289855072463,0.5777777777777777,0.2005878030859662,0.057971014492753624,0.9449076588328418,0.6862137561816946
UpFall::S04,UpFall,S04,0,local_val,last_round_local_fit,431,0.899271040424122,0.9188917015567772,0.8908807482462977,0.6045197740112994,0.9469026548672567,0.7379310344827587,0.10911925175370225,0.05309734513274336,0.9579973651356404,0.6852984196430286
UpFall::S10,UpFall,S10,0,local_val,last_round_local_fit,272,0.8550898203592814,0.8533321847991501,0.8556005398110661,0.42780748663101603,0.851063829787234,0.5693950177935944,0.14439946018893388,0.14893617021276595,0.9150587188101186,0.6261593748054023
UpFall::S03,UpFall,S03,0,local_val,last_round_local_fit,232,0.8537156231714453,0.8482664995822891,0.8552631578947368,0.41952506596306066,0.8412698412698413,0.5598591549295775,0.14473684210526316,0.15873015873015872,0.922953216374269,0.5934760014005493
